Timestamp,DayInWeek,DayType,DurationSeconds_Source1,DistanceMeters_Source1,SpeedKmPerHour_Source1,SegmentCode,index,name,updateTime,id,Length_Source2,Time_Source2,HistoricTime_Source2,SpeedKmPerHour_Source2,HistoricSpeedKmPerHour_Source2
2024-02-14 06:30:00,יום ד,יום חול,74,356,17.31891823,2,17205,2_MENDES--BENGURION2KATZIR-R,2024-02-14 06:30:00,1694270107281.0,360.0,93.2,93.2,13.905579399141631,13.905579399141631
2024-02-14 06:45:00,יום ד,יום חול,74,356,17.31891823,2,17206,2_MENDES--BENGURION2KATZIR-R,2024-02-14 06:45:00,1694270107281.0,360.0,100.92857142857144,100.92857142857144,12.840764331210192,12.840764331210192
2024-02-14 06:15:00,יום ד,יום חול,92,356,13.93043518,2,17204,2_MENDES--BENGURION2KATZIR-R,2024-02-14 06:15:00,1694270107281.0,360.0,84.06666666666666,84.06666666666666,15.41633624107851,15.41633624107851
2024-02-14 06:00:00,יום ד,יום חול,92,356,13.93043518,2,17203,2_MENDES--BENGURION2KATZIR-R,2024-02-14 06:00:00,1694270107281.0,360.0,77.06666666666666,77.06666666666666,16.81660899653979,16.81660899653979
2024-02-14 05:30:00,יום ד,יום חול,70,356,18.30857086,2,17201,2_MENDES--BENGURION2KATZIR-R,2024-02-14 05:30:00,1694270107281.0,360.0,76.21428571428571,76.21428571428571,17.004686035613872,17.004686035613872
2024-02-14 05:45:00,יום ד,יום חול,74,356,17.31891823,2,17202,2_MENDES--BENGURION2KATZIR-R,2024-02-14 05:45:00,1694270107281.0,360.0,76.4,76.4,16.963350785340314,16.963350785340314
2024-02-14 05:00:00,יום ד,יום חול,77,356,16.6441555,2,17199,2_MENDES--BENGURION2KATZIR-R,2024-02-14 05:00:00,1694270107281.0,360.0,79.8,79.8,16.2406015037594,16.2406015037594
2024-02-14 05:15:00,יום ד,יום חול,71,356,18.05070496,2,17200,2_MENDES--BENGURION2KATZIR-R,2024-02-14 05:15:00,1694270107281.0,360.0,78.8,78.8,16.446700507614214,16.446700507614214
2024-02-14 04:45:00,יום ד,יום חול,81,356,15.82222176,2,17198,2_MENDES--BENGURION2KATZIR-R,2024-02-14 04:45:00,1694270107281.0,360.0,80.0,80.0,16.2,16.2
2024-02-14 04:30:00,יום ד,יום חול,66,356,19.41818237,2,17197,2_MENDES--BENGURION2KATZIR-R,2024-02-14 04:30:00,1694270107281.0,360.0,80.26666666666667,80.26666666666667,16.146179401993354,16.146179401993354
2024-02-14 04:00:00,יום ד,יום חול,62,356,20.6709671,2,17195,2_MENDES--BENGURION2KATZIR-R,2024-02-14 04:00:00,1694270107281.0,360.0,83.92857142857143,83.92857142857143,15.441702127659577,15.441702127659577
2024-02-14 04:15:00,יום ד,יום חול,62,356,20.6709671,2,17196,2_MENDES--BENGURION2KATZIR-R,2024-02-14 04:15:00,1694270107281.0,360.0,82.06666666666666,82.06666666666666,15.792038992688871,15.792038992688871
2024-02-14 03:45:00,יום ד,יום חול,68,356,18.84705925,2,17194,2_MENDES--BENGURION2KATZIR-R,2024-02-14 03:45:00,1694270107281.0,360.0,84.0,84.0,15.428571428571429,15.428571428571429
2024-02-14 03:30:00,יום ד,יום חול,59,356,21.72203445,2,17193,2_MENDES--BENGURION2KATZIR-R,2024-02-14 03:30:00,1694270107281.0,360.0,84.0,84.0,15.428571428571429,15.428571428571429
2024-02-14 03:00:00,יום ד,יום חול,63,356,20.34285736,2,17191,2_MENDES--BENGURION2KATZIR-R,2024-02-14 03:00:00,1694270107281.0,360.0,79.66666666666667,79.66666666666667,16.267782426778243,16.267782426778243
2024-02-14 03:15:00,יום ד,יום חול,60,356,21.36000061,2,17192,2_MENDES--BENGURION2KATZIR-R,2024-02-14 03:15:00,1694270107281.0,360.0,82.46666666666667,82.46666666666667,15.715440582053354,15.715440582053354
2024-02-14 02:30:00,יום ד,יום חול,59,356,21.72203445,2,17189,2_MENDES--BENGURION2KATZIR-R,2024-02-14 02:30:00,1694270107281.0,360.0,77.33333333333333,77.33333333333333,16.758620689655174,16.758620689655174
2024-02-14 02:45:00,יום ד,יום חול,66,356,19.41818237,2,17190,2_MENDES--BENGURION2KATZIR-R,2024-02-14 02:45:00,1694270107281.0,360.0,77.5,77.5,16.72258064516129,16.72258064516129
2024-02-14 02:15:00,יום ד,יום חול,59,356,21.72203445,2,17188,2_MENDES--BENGURION2KATZIR-R,2024-02-14 02:15:00,1694270107281.0,360.0,80.8,80.8,16.039603960396043,16.039603960396043
2024-02-14 02:00:00,יום ד,יום חול,69,356,18.57391357,2,17187,2_MENDES--BENGURION2KATZIR-R,2024-02-14 02:00:00,1694270107281.0,360.0,80.26666666666667,80.26666666666667,16.146179401993354,16.146179401993354
2024-02-14 01:30:00,יום ד,יום חול,66,356,19.41818237,2,17185,2_MENDES--BENGURION2KATZIR-R,2024-02-14 01:30:00,1694270107281.0,360.0,75.0,75.0,17.28,17.28
2024-02-14 01:45:00,יום ד,יום חול,80,356,16.02000046,2,17186,2_MENDES--BENGURION2KATZIR-R,2024-02-14 01:45:00,1694270107281.0,360.0,77.46666666666667,77.46666666666667,16.729776247848537,16.729776247848537
2024-02-14 01:15:00,יום ד,יום חול,62,356,20.6709671,2,17184,2_MENDES--BENGURION2KATZIR-R,2024-02-14 01:15:00,1694270107281.0,360.0,74.28571428571429,74.28571428571429,17.446153846153845,17.446153846153845
2024-02-14 01:00:00,יום ד,יום חול,59,356,21.72203445,2,17183,2_MENDES--BENGURION2KATZIR-R,2024-02-14 01:00:00,1694270107281.0,360.0,72.93333333333334,72.93333333333334,17.769652650822668,17.769652650822668
2024-02-14 00:45:00,יום ד,יום חול,63,356,20.34285736,2,17182,2_MENDES--BENGURION2KATZIR-R,2024-02-14 00:45:00,1694270107281.0,360.0,70.0,70.0,18.51428571428572,18.51428571428572
2024-02-14 00:30:00,יום ד,יום חול,62,356,20.6709671,2,17181,2_MENDES--BENGURION2KATZIR-R,2024-02-14 00:30:00,1694270107281.0,360.0,69.26666666666667,69.26666666666667,18.71029836381136,18.71029836381136
2024-02-14 00:00:00,יום ד,יום חול,62,356,20.6709671,2,17179,2_MENDES--BENGURION2KATZIR-R,2024-02-14 00:00:00,1694270107281.0,360.0,74.14285714285714,74.14285714285714,17.47976878612717,17.47976878612717
2024-02-14 00:15:00,יום ד,יום חול,70,356,18.30857086,2,17180,2_MENDES--BENGURION2KATZIR-R,2024-02-14 00:15:00,1694270107281.0,360.0,72.53333333333333,72.53333333333333,17.86764705882353,17.86764705882353
2024-02-13 23:30:00,יום ג,יום חול,53,356,24.18113136,2,17177,2_MENDES--BENGURION2KATZIR-R,2024-02-13 23:30:00,1694270107281.0,360.0,69.73333333333333,69.73333333333333,18.58508604206501,18.58508604206501
2024-02-13 23:45:00,יום ג,יום חול,58,356,22.0965519,2,17178,2_MENDES--BENGURION2KATZIR-R,2024-02-13 23:45:00,1694270107281.0,360.0,71.33333333333333,71.33333333333333,18.16822429906542,18.16822429906542
2024-02-13 23:15:00,יום ג,יום חול,59,356,21.72203445,2,17176,2_MENDES--BENGURION2KATZIR-R,2024-02-13 23:15:00,1694270107281.0,360.0,73.46666666666667,73.46666666666667,17.64065335753176,17.64065335753176
2024-02-13 23:00:00,יום ג,יום חול,60,356,21.36000061,2,17175,2_MENDES--BENGURION2KATZIR-R,2024-02-13 23:00:00,1694270107281.0,360.0,74.0,74.0,17.513513513513516,17.513513513513516
2024-02-13 22:45:00,יום ג,יום חול,68,356,18.84705925,2,17174,2_MENDES--BENGURION2KATZIR-R,2024-02-13 22:45:00,1694270107281.0,360.0,71.06666666666666,71.06666666666666,18.23639774859287,18.23639774859287
2024-02-13 22:30:00,יום ג,יום חול,70,356,18.30857086,2,17173,2_MENDES--BENGURION2KATZIR-R,2024-02-13 22:30:00,1694270107281.0,360.0,68.07142857142857,68.07142857142857,19.038824763903463,19.038824763903463
2024-02-13 22:00:00,יום ג,יום חול,67,356,19.12835884,2,17171,2_MENDES--BENGURION2KATZIR-R,2024-02-13 22:00:00,1694270107281.0,360.0,72.0,72.0,18.0,18.0
2024-02-13 22:15:00,יום ג,יום חול,63,356,20.34285736,2,17172,2_MENDES--BENGURION2KATZIR-R,2024-02-13 22:15:00,1694270107281.0,360.0,71.2,71.2,18.202247191011235,18.202247191011235
2024-02-13 21:30:00,יום ג,יום חול,60,356,21.36000061,2,17169,2_MENDES--BENGURION2KATZIR-R,2024-02-13 21:30:00,1694270107281.0,360.0,69.0,69.0,18.782608695652176,18.782608695652176
2024-02-13 21:45:00,יום ג,יום חול,67,356,19.12835884,2,17170,2_MENDES--BENGURION2KATZIR-R,2024-02-13 21:45:00,1694270107281.0,360.0,69.6,69.6,18.620689655172416,18.620689655172416
2024-02-13 21:00:00,יום ג,יום חול,56,356,22.88571358,2,17167,2_MENDES--BENGURION2KATZIR-R,2024-02-13 21:00:00,1694270107281.0,360.0,66.0,66.0,19.63636363636364,19.63636363636364
2024-02-13 21:15:00,יום ג,יום חול,55,356,23.30181885,2,17168,2_MENDES--BENGURION2KATZIR-R,2024-02-13 21:15:00,1694270107281.0,360.0,66.64285714285714,66.64285714285714,19.44694533762058,19.44694533762058
2024-02-13 20:45:00,יום ג,יום חול,74,356,17.31891823,2,17166,2_MENDES--BENGURION2KATZIR-R,2024-02-13 20:45:00,1694270107281.0,360.0,66.0,66.0,19.63636363636364,19.63636363636364
2024-02-13 20:30:00,יום ג,יום חול,68,356,18.84705925,2,17165,2_MENDES--BENGURION2KATZIR-R,2024-02-13 20:30:00,1694270107281.0,360.0,67.66666666666667,67.66666666666667,19.15270935960591,19.15270935960591
2024-02-13 20:00:00,יום ג,יום חול,78,356,16.43076897,2,17163,2_MENDES--BENGURION2KATZIR-R,2024-02-13 20:00:00,1694270107281.0,360.0,72.85714285714286,72.85714285714286,17.788235294117644,17.788235294117644
2024-02-13 20:15:00,יום ג,יום חול,76,356,16.86315727,2,17164,2_MENDES--BENGURION2KATZIR-R,2024-02-13 20:15:00,1694270107281.0,360.0,70.06666666666666,70.06666666666666,18.49666983824929,18.49666983824929
2024-02-13 19:30:00,יום ג,יום חול,81,356,15.82222176,2,17161,2_MENDES--BENGURION2KATZIR-R,2024-02-13 19:30:00,1694270107281.0,360.0,78.4,78.4,16.53061224489796,16.53061224489796
2024-02-13 19:45:00,יום ג,יום חול,77,356,16.6441555,2,17162,2_MENDES--BENGURION2KATZIR-R,2024-02-13 19:45:00,1694270107281.0,360.0,75.93333333333334,75.93333333333334,17.06760316066725,17.06760316066725
2024-02-13 19:30:00,יום ג,יום חול,76,293,13.87894726,3,18059,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-13 19:30:00,1694271894837.0,297.0,79.2,79.2,13.5,13.5
2024-02-13 19:45:00,יום ג,יום חול,75,293,14.06400013,3,18060,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-13 19:45:00,1694271894837.0,297.0,78.2,78.2,13.672634271099744,13.672634271099744
2024-02-13 20:00:00,יום ג,יום חול,84,293,12.55714321,3,18061,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-13 20:00:00,1694271894837.0,297.0,76.14285714285714,76.14285714285714,14.04202626641651,14.04202626641651
2024-02-13 20:15:00,יום ג,יום חול,76,293,13.87894726,3,18062,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-13 20:15:00,1694271894837.0,297.0,74.2,74.2,14.409703504043128,14.409703504043128
2024-02-13 20:30:00,יום ג,יום חול,77,293,13.6987009,3,18063,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-13 20:30:00,1694271894837.0,297.0,71.86666666666666,71.86666666666666,14.877551020408164,14.877551020408164
2024-02-13 20:45:00,יום ג,יום חול,76,293,13.87894726,3,18064,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-13 20:45:00,1694271894837.0,297.0,72.86666666666666,72.86666666666666,14.673376029277222,14.673376029277222
2024-02-13 21:00:00,יום ג,יום חול,70,293,15.06857109,3,18065,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-13 21:00:00,1694271894837.0,297.0,74.6,74.6,14.332439678284183,14.332439678284183
2024-02-13 21:15:00,יום ג,יום חול,71,293,14.8563385,3,18066,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-13 21:15:00,1694271894837.0,297.0,70.71428571428571,70.71428571428571,15.12,15.12
2024-02-13 21:45:00,יום ג,יום חול,75,293,14.06400013,3,18068,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-13 21:45:00,1694271894837.0,297.0,65.26666666666667,65.26666666666667,16.382022471910112,16.382022471910112
2024-02-13 22:15:00,יום ג,יום חול,74,293,14.25405407,3,18070,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-13 22:15:00,1694271894837.0,297.0,67.86666666666666,67.86666666666666,15.75442043222004,15.75442043222004
2024-02-13 22:00:00,יום ג,יום חול,70,293,15.06857109,3,18069,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-13 22:00:00,1694271894837.0,297.0,67.53333333333333,67.53333333333333,15.83218163869694,15.83218163869694
2024-02-13 21:30:00,יום ג,יום חול,79,293,13.35189915,3,18067,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-13 21:30:00,1694271894837.0,297.0,65.93333333333334,65.93333333333334,16.21638018200202,16.21638018200202
2024-02-13 22:30:00,יום ג,יום חול,73,293,14.44931507,3,18071,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-13 22:30:00,1694271894837.0,297.0,66.21428571428571,66.21428571428571,16.147572815533984,16.147572815533984
2024-02-13 22:45:00,יום ג,יום חול,70,293,15.06857109,3,18072,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-13 22:45:00,1694271894837.0,297.0,73.6,73.6,14.52717391304348,14.52717391304348
2024-02-13 23:15:00,יום ג,יום חול,71,293,14.8563385,3,18074,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-13 23:15:00,1694271894837.0,297.0,77.0,77.0,13.885714285714286,13.885714285714286
2024-02-13 23:45:00,יום ג,יום חול,72,293,14.64999962,3,18076,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-13 23:45:00,1694271894837.0,297.0,61.93333333333333,61.93333333333333,17.263724434876213,17.263724434876213
2024-02-13 23:30:00,יום ג,יום חול,117,293,9.015384674,3,18075,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-13 23:30:00,1694271894837.0,297.0,67.66666666666667,67.66666666666667,15.800985221674877,15.800985221674877
2024-02-13 23:00:00,יום ג,יום חול,73,293,14.44931507,3,18073,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-13 23:00:00,1694271894837.0,297.0,81.33333333333333,81.33333333333333,13.145901639344263,13.145901639344263
2024-02-14 00:15:00,יום ד,יום חול,67,293,15.74328327,3,18078,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-14 00:15:00,1694271894837.0,297.0,60.266666666666666,60.266666666666666,17.741150442477874,17.741150442477874
2024-02-14 00:00:00,יום ד,יום חול,76,293,13.87894726,3,18077,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-14 00:00:00,1694271894837.0,297.0,61.07142857142857,61.07142857142857,17.507368421052632,17.507368421052632
2024-02-14 00:30:00,יום ד,יום חול,76,293,13.87894726,3,18079,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-14 00:30:00,1694271894837.0,297.0,59.86666666666667,59.86666666666667,17.85968819599109,17.85968819599109
2024-02-14 00:45:00,יום ד,יום חול,66,293,15.9818182,3,18080,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-14 00:45:00,1694271894837.0,297.0,58.13333333333333,58.13333333333333,18.392201834862387,18.392201834862387
2024-02-14 01:00:00,יום ד,יום חול,70,293,15.06857109,3,18081,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-14 01:00:00,1694271894837.0,297.0,55.86666666666667,55.86666666666667,19.13842482100239,19.13842482100239
2024-02-14 01:15:00,יום ד,יום חול,64,293,16.48125076,3,18082,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-14 01:15:00,1694271894837.0,297.0,53.85714285714285,53.785714285714285,19.852519893899206,19.8788844621514
2024-02-14 01:45:00,יום ד,יום חול,73,293,14.44931507,3,18084,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-14 01:45:00,1694271894837.0,297.0,55.333333333333336,55.333333333333336,19.32289156626506,19.32289156626506
2024-02-14 01:30:00,יום ד,יום חול,75,293,14.06400013,3,18083,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-14 01:30:00,1694271894837.0,297.0,54.46666666666667,54.46666666666667,19.630354957160343,19.630354957160343
2024-02-14 02:00:00,יום ד,יום חול,88,293,11.98636341,3,18085,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-14 02:00:00,1694271894837.0,297.0,57.13333333333333,57.13333333333333,18.71411901983664,18.71411901983664
2024-02-14 02:15:00,יום ד,יום חול,58,293,18.18620682,3,18086,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-14 02:15:00,1694271894837.0,297.0,59.8,59.8,17.87959866220736,17.87959866220736
2024-02-14 02:45:00,יום ד,יום חול,58,293,18.18620682,3,18088,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-14 02:45:00,1694271894837.0,297.0,60.07142857142857,60.07142857142857,17.79881093935791,17.79881093935791
2024-02-14 02:30:00,יום ד,יום חול,58,293,18.18620682,3,18087,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-14 02:30:00,1694271894837.0,297.0,60.8,60.8,17.585526315789476,17.585526315789476
2024-02-14 03:15:00,יום ד,יום חול,64,293,16.48125076,3,18090,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-14 03:15:00,1694271894837.0,297.0,57.93333333333333,57.93333333333333,18.455696202531648,18.455696202531648
2024-02-14 03:00:00,יום ד,יום חול,69,293,15.28695679,3,18089,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-14 03:00:00,1694271894837.0,297.0,59.06666666666667,59.06666666666667,18.10158013544018,18.10158013544018
2024-02-14 03:30:00,יום ד,יום חול,66,293,15.9818182,3,18091,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-14 03:30:00,1694271894837.0,297.0,56.46666666666667,56.46666666666667,18.935064935064933,18.935064935064933
2024-02-14 03:45:00,יום ד,יום חול,61,293,17.29180336,3,18092,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-14 03:45:00,1694271894837.0,297.0,57.13333333333333,57.13333333333333,18.71411901983664,18.71411901983664
2024-02-14 04:15:00,יום ד,יום חול,62,293,17.01290321,3,18094,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-14 04:15:00,1694271894837.0,297.0,62.0,62.0,17.24516129032258,17.24516129032258
2024-02-14 04:00:00,יום ד,יום חול,59,293,17.87796593,3,18093,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-14 04:00:00,1694271894837.0,297.0,58.785714285714285,58.785714285714285,18.18809234507898,18.18809234507898
2024-02-14 04:30:00,יום ד,יום חול,62,293,17.01290321,3,18095,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-14 04:30:00,1694271894837.0,297.0,62.6,62.6,17.079872204472846,17.079872204472846
2024-02-14 04:45:00,יום ד,יום חול,71,293,14.8563385,3,18096,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-14 04:45:00,1694271894837.0,297.0,65.2,65.2,16.39877300613497,16.39877300613497
2024-02-14 05:00:00,יום ד,יום חול,69,293,15.28695679,3,18097,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-14 05:00:00,1694271894837.0,297.0,66.26666666666667,66.26666666666667,16.134808853118713,16.134808853118713
2024-02-14 05:15:00,יום ד,יום חול,67,293,15.74328327,3,18098,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-14 05:15:00,1694271894837.0,297.0,63.93333333333333,63.93333333333333,16.72367049009385,16.72367049009385
2024-02-14 05:30:00,יום ד,יום חול,67,293,15.74328327,3,18099,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-14 05:30:00,1694271894837.0,297.0,60.0,60.0,17.82,17.82
2024-02-14 05:45:00,יום ד,יום חול,71,293,14.8563385,3,18100,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-14 05:45:00,1694271894837.0,297.0,59.66666666666666,59.66666666666666,17.9195530726257,17.9195530726257
2024-02-14 06:15:00,יום ד,יום חול,64,293,16.48125076,3,18102,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-14 06:15:00,1694271894837.0,297.0,61.266666666666666,61.266666666666666,17.451577801958653,17.451577801958653
2024-02-14 06:00:00,יום ד,יום חול,71,293,14.8563385,3,18101,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-14 06:00:00,1694271894837.0,297.0,59.2,59.2,18.06081081081081,18.06081081081081
2024-02-14 06:30:00,יום ד,יום חול,71,293,14.8563385,3,18103,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-14 06:30:00,1694271894837.0,297.0,62.46666666666667,62.46666666666667,17.11632870864461,17.11632870864461
2024-02-14 06:45:00,יום ד,יום חול,73,293,14.44931507,3,18104,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-14 06:45:00,1694271894837.0,297.0,62.142857142857146,62.142857142857146,17.205517241379308,17.205517241379308
2024-02-14 07:00:00,יום ד,יום חול,88,293,11.98636341,3,18105,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-14 07:00:00,1694271894837.0,297.0,61.53333333333333,61.53333333333333,17.375947995666305,17.375947995666305
2024-02-14 07:15:00,יום ד,יום חול,70,293,15.06857109,3,18106,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-14 07:15:00,1694271894837.0,297.0,71.33333333333333,71.33333333333333,14.988785046728974,14.988785046728974
2024-02-14 07:30:00,יום ד,יום חול,76,293,13.87894726,3,18107,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-14 07:30:00,1694271894837.0,297.0,83.73333333333333,83.73333333333333,12.769108280254777,12.769108280254777
2024-02-14 08:00:00,יום ד,יום חול,83,293,12.7084341,3,18109,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-14 08:00:00,1694271894837.0,297.0,79.28571428571429,79.28571428571429,13.485405405405404,13.485405405405404
2024-02-14 07:45:00,יום ד,יום חול,73,293,14.44931507,3,18108,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-14 07:45:00,1694271894837.0,297.0,84.46666666666667,84.46666666666667,12.65824782951855,12.65824782951855
2024-02-14 08:15:00,יום ד,יום חול,73,293,14.44931507,3,18110,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-14 08:15:00,1694271894837.0,297.0,74.4,74.4,14.370967741935484,14.370967741935484
2024-02-14 08:30:00,יום ד,יום חול,73,293,14.44931507,3,18111,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-14 08:30:00,1694271894837.0,297.0,72.13333333333334,72.13333333333334,14.822550831792974,14.822550831792974
2024-02-14 08:45:00,יום ד,יום חול,75,293,14.06400013,3,18112,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-14 08:45:00,1694271894837.0,297.0,75.93333333333334,75.93333333333334,14.080772607550482,14.080772607550482
2024-02-14 09:00:00,יום ד,יום חול,77,293,13.6987009,3,18113,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-14 09:00:00,1694271894837.0,297.0,81.64285714285714,81.64285714285714,13.096062992125985,13.096062992125985
2024-02-14 09:15:00,יום ד,יום חול,83,293,12.7084341,3,18114,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-14 09:15:00,1694271894837.0,297.0,91.33333333333331,91.33333333333331,11.706569343065691,11.706569343065691
2024-02-14 09:30:00,יום ד,יום חול,81,293,13.02222252,3,18115,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-14 09:30:00,1694271894837.0,297.0,98.6,98.6,10.843813387423936,10.843813387423936
2024-02-14 09:45:00,יום ד,יום חול,99,293,10.65454578,3,18116,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-14 09:45:00,1694271894837.0,297.0,91.4,91.4,11.698030634573303,11.698030634573303
2024-02-14 10:00:00,יום ד,יום חול,83,293,12.7084341,3,18117,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-14 10:00:00,1694271894837.0,297.0,80.46666666666667,80.46666666666667,13.287489643744822,13.287489643744822
2024-02-14 10:15:00,יום ד,יום חול,81,293,13.02222252,3,18118,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-14 10:15:00,1694271894837.0,297.0,76.92857142857143,76.92857142857143,13.898607242339832,13.898607242339832
2024-02-14 10:30:00,יום ד,יום חול,80,293,13.18500042,3,18119,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-14 10:30:00,1694271894837.0,297.0,79.66666666666667,79.66666666666667,13.42092050209205,13.42092050209205
2024-02-14 10:45:00,יום ד,יום חול,84,293,12.55714321,3,18120,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-14 10:45:00,1694271894837.0,297.0,90.26666666666668,90.26666666666668,11.84490398818316,11.84490398818316
2024-02-14 11:15:00,יום ד,יום חול,91,293,11.59120846,3,18122,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-14 11:15:00,1694271894837.0,297.0,101.06666666666666,101.06666666666666,10.57915567282322,10.57915567282322
2024-02-14 11:00:00,יום ד,יום חול,92,293,11.46521759,3,18121,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-14 11:00:00,1694271894837.0,297.0,100.93333333333334,100.93333333333334,10.593130779392338,10.593130779392338
2024-02-14 11:30:00,יום ד,יום חול,79,293,13.35189915,3,18123,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-14 11:30:00,1694271894837.0,297.0,96.42857142857144,96.42857142857144,11.088,11.088
2024-02-14 11:45:00,יום ד,יום חול,97,293,10.87422657,3,18124,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-14 11:45:00,1694271894837.0,297.0,107.6,107.6,9.936802973977697,9.936802973977697
2024-02-14 12:15:00,יום ד,יום חול,146,293,7.224657536,3,18126,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-14 12:15:00,1694271894837.0,297.0,123.8,123.8,8.636510500807756,8.636510500807756
2024-02-14 12:00:00,יום ד,יום חול,100,293,10.54800034,3,18125,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-14 12:00:00,1694271894837.0,297.0,122.6,122.6,8.721044045676999,8.721044045676999
2024-02-14 12:30:00,יום ד,יום חול,135,293,7.813333511,3,18127,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-14 12:30:00,1694271894837.0,297.0,117.8,117.8,9.076400679117148,9.076400679117148
2024-02-14 12:45:00,יום ד,יום חול,98,293,10.76326561,3,18128,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-14 12:45:00,1694271894837.0,297.0,124.64285714285714,124.57142857142856,8.57810888252149,8.583027522935781
2024-02-14 13:00:00,יום ד,יום חול,175,293,6.027428627,3,18129,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-14 13:00:00,1694271894837.0,297.0,135.33333333333334,135.33333333333334,7.900492610837437,7.900492610837437
2024-02-14 13:15:00,יום ד,יום חול,184,293,5.732608795,3,18130,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-14 13:15:00,1694271894837.0,297.0,122.06666666666666,122.06666666666666,8.759148006553795,8.759148006553795
2024-02-14 14:00:00,יום ד,יום חול,158,293,6.675949574,3,18133,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-14 14:00:00,1694271894837.0,297.0,139.57142857142858,139.57142857142858,7.660593654042988,7.660593654042988
2024-02-14 13:45:00,יום ד,יום חול,123,293,8.575610161,3,18132,3_GABRIELA--HOSPITAL2SHIBA-R,2024-02-14 13:45:00,1694271894837.0,297.0,116.0,116.0,9.217241379310344,9.217241379310344
